"","time","ele","dist_km","dist_total","speed"
"1534",2021-03-27 11:26:55,37,0.000227529438577821,7.44696024889298,0.0819105978880156
"1535",2021-03-27 11:26:56,37,6.61692222787e-05,7.44702641811526,0.011910460010166
"1536",2021-03-27 11:26:58,37,0,7.44702641811526,0
"1537",2021-03-27 11:27:00,37,6.61692222787e-05,7.44709258733754,9.09195420623359e-05
"1538",2021-03-27 11:31:22,37,0.0274220914783891,7.47451467881592,4.93597646611004
"1539",2021-03-27 11:31:24,37,0.00403787439974016,7.47855255321566,0.726817391953229
"1540",2021-03-27 11:31:26,37,0.00609657026948878,7.48464912348515,2.19476529701596
"1541",2021-03-27 11:31:27,37.1,0.00337507888373868,7.48802420236889,1.21502839814592
"1542",2021-03-27 11:31:28,37.1,0.00175245234721782,7.48977665471611,0.315441422499208
"1543",2021-03-27 11:31:30,37.1,0.00477702812088247,7.49455368283699,0.859865061758844
"1544",2021-03-27 11:31:32,37.2,0.00720600734861632,7.50175969018561,1.29708132275094
"1545",2021-03-27 11:31:34,37.3,0.00798644984031791,7.50974614002593,2.87512194251445
"1546",2021-03-27 11:31:35,37.3,0.00371641091852642,7.51346255094445,1.33790793066951
"1547",2021-03-27 11:31:36,37.3,0.00386679890459159,7.51732934984904,0.696023802826487
"1548",2021-03-27 11:31:38,37.4,0.00669229551851925,7.52402164536756,1.20461319333346
"1549",2021-03-27 11:31:40,37.4,0.00634538669977954,7.53036703206734,1.14216960596032
"1550",2021-03-27 11:31:42,37.4,0.0040258557197247,7.53439288778707,1.44930805910089
"1551",2021-03-27 11:31:43,37.5,0.00549836019095222,7.53989124797802,1.9794096687428
"1552",2021-03-27 11:31:44,37.5,0.00260209305000073,7.54249334102802,0.468376749000131
"1553",2021-03-27 11:31:46,37.5,0.0088012842062922,7.55129462523431,1.5842311571326
"1554",2021-03-27 11:31:48,37.6,0.00827794780703531,7.55957257304135,1.49003060526636
"1555",2021-03-27 11:31:50,37.5,0.00943306715313764,7.56900564019449,3.39590417512955
"1556",2021-03-27 11:31:51,37.5,0.00562443440502902,7.57463007459952,1.01239819290522
"1557",2021-03-27 11:31:53,37.5,0.00845051862423095,7.58308059322375,1.52109335236157
"1558",2021-03-27 11:31:55,37.5,0.00856746026219818,7.59164805348594,3.08428569439134
"1559",2021-03-27 11:31:56,37.6,0.00438719172358181,7.59603524520953,1.57938902048945
"1560",2021-03-27 11:31:57,37.7,0.00142328484382118,7.59745853005335,0.512382543775625
"1561",2021-03-27 11:31:58,37.7,0.00469323578778975,7.60215176584114,1.68956488360431
"1562",2021-03-27 11:31:59,37.7,0.00212908458704177,7.60428085042818,0.383235225667518
"1563",2021-03-27 11:32:01,37.7,0.00787500781343716,7.61215585824162,2.83500281283738
"1564",2021-03-27 11:32:02,37.8,0.00410106237240393,7.61625692061402,0.738191227032708
"1565",2021-03-27 11:32:04,37.8,0.00596462838368719,7.62222154899771,2.14726621812739
"1566",2021-03-27 11:32:05,37.8,0.00307614190115347,7.62529769089886,0.553705542207625
"1567",2021-03-27 11:32:07,37.8,0.00775033900001123,7.63304802989887,1.39506102000202
"1568",2021-03-27 11:32:09,37.8,0.00935581347256929,7.64240384337144,1.68404642506247
"1569",2021-03-27 11:32:11,37.8,0.00548742364848677,7.64789126701993,1.97547251345524
"1570",2021-03-27 11:32:12,37.8,0.00400910474696505,7.65190037176689,1.44327770890742
"1571",2021-03-27 11:32:13,37.8,0.00398698718831617,7.65588735895521,0.717657693896911
"1572",2021-03-27 11:32:15,37.7,0.0118902673288734,7.66777762628408,2.14024811919721
"1573",2021-03-27 11:32:17,37.7,0.0116618543892334,7.67943948067331,4.19826758012404
"1574",2021-03-27 11:32:18,37.6,0.00531809360856778,7.68475757428188,1.9145136990844
"1575",2021-03-27 11:32:19,37.6,0.00430420939787356,7.68906178367976,0.774757691617242
"1576",2021-03-27 11:32:21,37.7,0.00946567910254943,7.69852746278231,1.7038222384589
"1577",2021-03-27 11:32:23,37.7,0.00958406904720245,7.70811153182951,1.72513242849644
"1578",2021-03-27 11:32:25,37.7,0.00948438309601213,7.71759591492552,1.70718895728218
"1579",2021-03-27 11:32:27,37.8,0.00980023942385351,7.72739615434937,1.76404309629363
"1580",2021-03-27 11:32:29,37.9,0.00784040085468256,7.73523655520406,2.82254430768572
"1581",2021-03-27 11:32:30,37.9,0.00474218806082615,7.73997874326488,0.853593850948706
"1582",2021-03-27 11:32:32,38,0.01051085953768,7.75048960280256,3.78390943356479
"1583",2021-03-27 11:32:33,38,0.00446818380900612,7.75495778661157,0.804273085621101
